N_hosts,H_app,H_app_err,beta_X,beta_X_err,beta_X_sig,chi2,chi2_reduced,dof,kappa_used,sigma_v,kappa_label
29,69.41724686819846,0.9830294485189042,23713999.8635245,7026540.4810026875,3.3749182727458664,35.54493723987854,1.3164791570325387,27,0.0,150,κ=0
29,68.00191195774825,0.9695433505211754,-7771420.573575887,6028041.312183436,1.2892115649355058,37.77297821445014,1.398999193127783,27,970000.0,150,κ=canonical
29,68.92496777455834,0.9781187253663592,12755628.970550438,6678790.031214411,1.9098712357979413,36.183592782418415,1.3401330660154969,27,319498.3427961003,150,κ=fit
29,69.43768085108181,1.4852928871331434,23326457.06938677,10033990.873472927,2.3247437000421654,14.69916083495523,0.5444133642576011,27,0.0,250,κ=0
29,68.02096055363174,1.4673254327069327,-8272002.261979474,8624459.842781462,0.9591327935630671,15.543140762901,0.5756718801074444,27,970000.0,250,κ=canonical
29,68.9446597693105,1.4787803888956903,12307965.14180824,9541601.21466222,1.2899265924984427,14.945955816713235,0.5535539191375273,27,319498.3427961003,250,κ=fit
29,69.31537277045427,2.7665141038138152,23583962.443610698,18342245.96607345,1.2857728812072706,4.089092538582185,0.1514478717993402,27,0.0,500,κ=0
29,67.89821812016686,2.734323873278467,-8090630.354521542,15774919.427607648,0.5128793457012623,4.306427089822595,0.15949729962305906,27,970000.0,500,κ=canonical
29,68.82194963866606,2.7548631824796654,12529733.801945519,17444175.13807176,0.7182760837226109,4.153870608267124,0.15384705956544906,27,319498.3427961003,500,κ=fit
